,pairID,game_date,Player,Event,X,Y,Team,Manpower,Type,State,sec_Control,passDirection
1658,2019-09-20-1810,2019-09-20,Kalle Loponen,Play,76,38,Sudbury Wolves,Even,Indirect,Trail,0,Forward
1659,2019-09-20-1810,2019-09-20,Kalle Loponen,Play,94.0,5.0,Sudbury Wolves,Even,Indirect,Trail,0,Forward
1660,2019-09-20-1812,2019-09-20,Blake Murray,Incomplete Play,140,2,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1661,2019-09-20-1812,2019-09-20,Blake Murray,Incomplete Play,149.0,9.0,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1662,2019-09-20-1814,2019-09-20,Jamie Drysdale,Play,3,64,Erie Otters,Shorthanded,Indirect,Lead,2,Neutral
1663,2019-09-20-1814,2019-09-20,Jamie Drysdale,Play,0.0,42.0,Erie Otters,Shorthanded,Indirect,Lead,2,Neutral
1664,2019-09-20-1815,2019-09-20,Kurtis Henry,Incomplete Play,7,15,Erie Otters,Shorthanded,Indirect,Lead,2,Forward
1665,2019-09-20-1815,2019-09-20,Kurtis Henry,Incomplete Play,44.0,16.0,Erie Otters,Shorthanded,Indirect,Lead,2,Forward
1666,2019-09-20-1817,2019-09-20,Emmett Serensits,Play,156,82,Sudbury Wolves,Advantage,Direct,Trail,0,Forward
1667,2019-09-20-1817,2019-09-20,Emmett Serensits,Play,165.0,78.0,Sudbury Wolves,Advantage,Direct,Trail,0,Forward
1668,2019-09-20-1818,2019-09-20,Owen Robinson,Play,152,60,Sudbury Wolves,Advantage,Direct,Trail,3,Back
1669,2019-09-20-1818,2019-09-20,Owen Robinson,Play,135.0,23.0,Sudbury Wolves,Advantage,Direct,Trail,3,Back
1670,2019-09-20-1819,2019-09-20,Kalle Loponen,Play,139,5,Sudbury Wolves,Advantage,Direct,Trail,3,Back
1671,2019-09-20-1819,2019-09-20,Kalle Loponen,Play,133.0,61.0,Sudbury Wolves,Advantage,Direct,Trail,3,Back
1672,2019-09-20-1820,2019-09-20,Emmett Serensits,Play,133,61,Sudbury Wolves,Advantage,Indirect,Trail,1,Forward
1673,2019-09-20-1820,2019-09-20,Emmett Serensits,Play,192.0,64.0,Sudbury Wolves,Advantage,Indirect,Trail,1,Forward
1674,2019-09-20-1821,2019-09-20,Blake Murray,Play,192,64,Sudbury Wolves,Advantage,Indirect,Trail,2,Forward
1675,2019-09-20-1821,2019-09-20,Blake Murray,Play,198.0,41.0,Sudbury Wolves,Advantage,Indirect,Trail,2,Forward
1676,2019-09-20-1822,2019-09-20,Owen Robinson,Play,198,41,Sudbury Wolves,Advantage,Direct,Trail,2,Neutral
1677,2019-09-20-1822,2019-09-20,Owen Robinson,Play,197.0,26.0,Sudbury Wolves,Advantage,Direct,Trail,2,Neutral
1678,2019-09-20-1823,2019-09-20,Quinton Byfield,Incomplete Play,193,16,Sudbury Wolves,Advantage,Direct,Trail,1,Neutral
1679,2019-09-20-1823,2019-09-20,Quinton Byfield,Incomplete Play,197.0,34.0,Sudbury Wolves,Advantage,Direct,Trail,1,Neutral
1680,2019-09-20-1825,2019-09-20,Connor Lockhart,Incomplete Play,8,68,Erie Otters,Shorthanded,Direct,Lead,2,Forward
1681,2019-09-20-1825,2019-09-20,Connor Lockhart,Incomplete Play,49.0,66.0,Erie Otters,Shorthanded,Direct,Lead,2,Forward
1682,2019-09-20-1827,2019-09-20,Chase Stillman,Incomplete Play,138,3,Sudbury Wolves,Advantage,Indirect,Trail,3,Forward
1683,2019-09-20-1827,2019-09-20,Chase Stillman,Incomplete Play,161.0,5.0,Sudbury Wolves,Advantage,Indirect,Trail,3,Forward
1684,2019-09-20-1832,2019-09-20,Luke Beamish,Incomplete Play,56,41,Erie Otters,Even,Direct,Lead,1,Forward
1685,2019-09-20-1832,2019-09-20,Luke Beamish,Incomplete Play,101.0,63.0,Erie Otters,Even,Direct,Lead,1,Forward
1686,2019-09-20-1834,2019-09-20,Ethan Larmand,Play,16,57,Sudbury Wolves,Even,Direct,Trail,5,Forward
1687,2019-09-20-1834,2019-09-20,Ethan Larmand,Play,47.0,82.0,Sudbury Wolves,Even,Direct,Trail,5,Forward
1688,2019-09-20-1835,2019-09-20,Landon McCallum,Play,60,78,Sudbury Wolves,Even,Direct,Trail,2,Forward
1689,2019-09-20-1835,2019-09-20,Landon McCallum,Play,87.0,56.0,Sudbury Wolves,Even,Direct,Trail,2,Forward
1690,2019-09-20-1836,2019-09-20,Ethan Larmand,Play,125,44,Sudbury Wolves,Even,Direct,Trail,3,Forward
1691,2019-09-20-1836,2019-09-20,Ethan Larmand,Play,132.0,20.0,Sudbury Wolves,Even,Direct,Trail,3,Forward
1692,2019-09-20-1840,2019-09-20,Danial Singer,Play,29,6,Erie Otters,Even,Direct,Lead,2,Back
1693,2019-09-20-1840,2019-09-20,Danial Singer,Play,22.0,61.0,Erie Otters,Even,Direct,Lead,2,Back
1694,2019-09-20-1841,2019-09-20,Brendan Kischnick,Incomplete Play,39,74,Erie Otters,Even,Indirect,Lead,2,Forward
1695,2019-09-20-1841,2019-09-20,Brendan Kischnick,Incomplete Play,120.0,80.0,Erie Otters,Even,Indirect,Lead,2,Forward
1696,2019-09-20-1843,2019-09-20,Nathan Ribau,Play,108,8,Sudbury Wolves,Even,Direct,Trail,1,Forward
1697,2019-09-20-1843,2019-09-20,Nathan Ribau,Play,114.0,34.0,Sudbury Wolves,Even,Direct,Trail,1,Forward
1698,2019-09-20-1844,2019-09-20,Landon McCallum,Incomplete Play,124,33,Sudbury Wolves,Even,Direct,Trail,2,Neutral
1699,2019-09-20-1844,2019-09-20,Landon McCallum,Incomplete Play,122.0,51.0,Sudbury Wolves,Even,Direct,Trail,2,Neutral
1700,2019-09-20-1848,2019-09-20,Chad Yetman,Play,8,11,Erie Otters,Even,Indirect,Lead,1,Neutral
1701,2019-09-20-1848,2019-09-20,Chad Yetman,Play,9.0,68.0,Erie Otters,Even,Indirect,Lead,1,Neutral
1702,2019-09-20-1849,2019-09-20,Brendan Kischnick,Play,18,77,Erie Otters,Even,Direct,Lead,3,Forward
1703,2019-09-20-1849,2019-09-20,Brendan Kischnick,Play,61.0,70.0,Erie Otters,Even,Direct,Lead,3,Forward
1704,2019-09-20-1850,2019-09-20,Maxim Golod,Play,71,81,Erie Otters,Even,Indirect,Lead,3,Back
1705,2019-09-20-1850,2019-09-20,Maxim Golod,Play,32.0,8.0,Erie Otters,Even,Indirect,Lead,3,Back
1706,2019-09-20-1851,2019-09-20,Luke Beamish,Play,41,30,Erie Otters,Even,Direct,Lead,5,Forward
1707,2019-09-20-1851,2019-09-20,Luke Beamish,Play,60.0,12.0,Erie Otters,Even,Direct,Lead,5,Forward
1708,2019-09-20-1856,2019-09-20,Maxim Golod,Play,17,16,Erie Otters,Even,Direct,Lead,2,Neutral
1709,2019-09-20-1856,2019-09-20,Maxim Golod,Play,17.0,42.0,Erie Otters,Even,Direct,Lead,2,Neutral
1710,2019-09-20-1857,2019-09-20,Brendan Kischnick,Play,34,82,Erie Otters,Even,Direct,Lead,3,Forward
1711,2019-09-20-1857,2019-09-20,Brendan Kischnick,Play,63.0,83.0,Erie Otters,Even,Direct,Lead,3,Forward
1712,2019-09-20-1859,2019-09-20,Isaak Phillips,Incomplete Play,134,2,Sudbury Wolves,Even,Indirect,Trail,2,Forward
1713,2019-09-20-1859,2019-09-20,Isaak Phillips,Incomplete Play,145.0,6.0,Sudbury Wolves,Even,Indirect,Trail,2,Forward
1714,2019-09-20-1861,2019-09-20,Jacob Golden,Incomplete Play,104,19,Erie Otters,Even,Direct,Lead,4,Forward
1715,2019-09-20-1861,2019-09-20,Jacob Golden,Incomplete Play,118.0,38.0,Erie Otters,Even,Direct,Lead,4,Forward
1716,2019-09-20-1863,2019-09-20,Quinton Byfield,Play,35,6,Sudbury Wolves,Even,Direct,Trail,5,Neutral
1717,2019-09-20-1863,2019-09-20,Quinton Byfield,Play,40.0,4.0,Sudbury Wolves,Even,Direct,Trail,5,Neutral
1718,2019-09-20-1864,2019-09-20,Isaak Phillips,Play,44,5,Sudbury Wolves,Even,Direct,Trail,2,Forward
1719,2019-09-20-1864,2019-09-20,Isaak Phillips,Play,79.0,28.0,Sudbury Wolves,Even,Direct,Trail,2,Forward
1720,2019-09-20-1865,2019-09-20,Nolan Hutcheson,Play,81,29,Sudbury Wolves,Even,Direct,Trail,2,Forward
1721,2019-09-20-1865,2019-09-20,Nolan Hutcheson,Play,91.0,54.0,Sudbury Wolves,Even,Direct,Trail,2,Forward
1722,2019-09-20-1867,2019-09-20,Jack Thompson,Incomplete Play,137,69,Sudbury Wolves,Even,Direct,Trail,1,Neutral
1723,2019-09-20-1867,2019-09-20,Jack Thompson,Incomplete Play,139.0,62.0,Sudbury Wolves,Even,Direct,Trail,1,Neutral
1724,2019-09-20-1869,2019-09-20,Jacob Golden,Play,64,4,Erie Otters,Even,Direct,Lead,0,Forward
1725,2019-09-20-1869,2019-09-20,Jacob Golden,Play,83.0,22.0,Erie Otters,Even,Direct,Lead,0,Forward
1726,2019-09-20-1870,2019-09-20,Emmett Sproule,Play,123,38,Erie Otters,Even,Direct,Lead,2,Forward
1727,2019-09-20-1870,2019-09-20,Emmett Sproule,Play,133.0,53.0,Erie Otters,Even,Direct,Lead,2,Forward
1728,2019-09-20-1872,2019-09-20,Austen Swankler,Incomplete Play,161,31,Erie Otters,Even,Direct,Lead,3,Neutral
1729,2019-09-20-1872,2019-09-20,Austen Swankler,Incomplete Play,165.0,47.0,Erie Otters,Even,Direct,Lead,3,Neutral
1730,2019-09-20-1874,2019-09-20,Macauley Carson,Play,86,25,Sudbury Wolves,Even,Direct,Trail,3,Forward
1731,2019-09-20-1874,2019-09-20,Macauley Carson,Play,124.0,71.0,Sudbury Wolves,Even,Direct,Trail,3,Forward
1732,2019-09-20-1878,2019-09-20,Austen Swankler,Play,49,81,Erie Otters,Even,Indirect,Lead,0,Forward
1733,2019-09-20-1878,2019-09-20,Austen Swankler,Play,80.0,82.0,Erie Otters,Even,Indirect,Lead,0,Forward
1734,2019-09-20-1881,2019-09-20,Macauley Carson,Play,80,41,Sudbury Wolves,Even,Direct,Trail,4,Forward
1735,2019-09-20-1881,2019-09-20,Macauley Carson,Play,104.0,57.0,Sudbury Wolves,Even,Direct,Trail,4,Forward
1736,2019-09-20-1885,2019-09-20,Jamie Drysdale,Play,80,63,Erie Otters,Even,Direct,Lead,9,Forward
1737,2019-09-20-1885,2019-09-20,Jamie Drysdale,Play,99.0,82.0,Erie Otters,Even,Direct,Lead,9,Forward
1738,2019-09-20-1886,2019-09-20,Austen Swankler,Play,113,82,Erie Otters,Even,Direct,Lead,2,Forward
1739,2019-09-20-1886,2019-09-20,Austen Swankler,Play,137.0,72.0,Erie Otters,Even,Direct,Lead,2,Forward
1740,2019-09-20-1888,2019-09-20,Daniel D'Amato,Play,159,76,Erie Otters,Even,Indirect,Lead,4,Neutral
1741,2019-09-20-1888,2019-09-20,Daniel D'Amato,Play,162.0,17.0,Erie Otters,Even,Indirect,Lead,4,Neutral
1742,2019-09-20-1892,2019-09-20,Kalle Loponen,Play,13,74,Sudbury Wolves,Even,Direct,Trail,2,Neutral
1743,2019-09-20-1892,2019-09-20,Kalle Loponen,Play,13.0,65.0,Sudbury Wolves,Even,Direct,Trail,2,Neutral
1744,2019-09-20-1893,2019-09-20,Blake Murray,Play,13,65,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1745,2019-09-20-1893,2019-09-20,Blake Murray,Play,46.0,1.0,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1746,2019-09-20-1894,2019-09-20,Shane Bulitka,Incomplete Play,46,1,Sudbury Wolves,Even,Indirect,Trail,3,Forward
1747,2019-09-20-1894,2019-09-20,Shane Bulitka,Incomplete Play,77.0,23.0,Sudbury Wolves,Even,Indirect,Trail,3,Forward
1748,2019-09-20-1897,2019-09-20,Owen Gilhula,Play,183,73,Sudbury Wolves,Even,Direct,Trail,3,Back
1749,2019-09-20-1897,2019-09-20,Owen Gilhula,Play,132.0,75.0,Sudbury Wolves,Even,Direct,Trail,3,Back
1750,2019-09-20-1898,2019-09-20,Kalle Loponen,Play,131,67,Sudbury Wolves,Even,Direct,Trail,1,Neutral
1751,2019-09-20-1898,2019-09-20,Kalle Loponen,Play,135.0,17.0,Sudbury Wolves,Even,Direct,Trail,1,Neutral
1752,2019-09-20-1901,2019-09-20,Daniel D'Amato,Incomplete Play,63,82,Erie Otters,Even,Indirect,Lead,0,Neutral
1753,2019-09-20-1901,2019-09-20,Daniel D'Amato,Incomplete Play,66.0,83.0,Erie Otters,Even,Indirect,Lead,0,Neutral
1754,2019-09-20-1903,2019-09-20,Owen Gilhula,Play,89,8,Sudbury Wolves,Even,Direct,Trail,3,Back
1755,2019-09-20-1903,2019-09-20,Owen Gilhula,Play,83.0,55.0,Sudbury Wolves,Even,Direct,Trail,3,Back
1756,2019-09-20-1904,2019-09-20,Kalle Loponen,Play,84,74,Sudbury Wolves,Even,Direct,Trail,2,Forward
1757,2019-09-20-1904,2019-09-20,Kalle Loponen,Play,123.0,75.0,Sudbury Wolves,Even,Direct,Trail,2,Forward
1758,2019-09-20-1907,2019-09-20,Daniel Murphy,Play,0,43,Erie Otters,Even,Indirect,Lead,0,Neutral
1759,2019-09-20-1907,2019-09-20,Daniel Murphy,Play,0.0,43.0,Erie Otters,Even,Indirect,Lead,0,Neutral
1760,2019-09-20-1908,2019-09-20,Brendan Kischnick,Incomplete Play,87,78,Erie Otters,Even,Direct,Lead,6,Forward
1761,2019-09-20-1908,2019-09-20,Brendan Kischnick,Incomplete Play,116.0,83.0,Erie Otters,Even,Direct,Lead,6,Forward
1762,2019-09-20-1910,2019-09-20,Emmett Serensits,Play,3,68,Sudbury Wolves,Even,Direct,Trail,0,Neutral
1763,2019-09-20-1910,2019-09-20,Emmett Serensits,Play,3.0,23.0,Sudbury Wolves,Even,Direct,Trail,0,Neutral
1764,2019-09-20-1911,2019-09-20,Phil Caron,Play,34,15,Sudbury Wolves,Even,Direct,Trail,3,Forward
1765,2019-09-20-1911,2019-09-20,Phil Caron,Play,57.0,5.0,Sudbury Wolves,Even,Direct,Trail,3,Forward
1766,2019-09-20-1912,2019-09-20,Quinton Byfield,Incomplete Play,73,2,Sudbury Wolves,Even,Indirect,Trail,2,Forward
1767,2019-09-20-1912,2019-09-20,Quinton Byfield,Incomplete Play,87.0,15.0,Sudbury Wolves,Even,Indirect,Trail,2,Forward
1768,2019-09-20-1914,2019-09-20,Luke Beamish,Play,66,32,Erie Otters,Even,Direct,Lead,0,Forward
1769,2019-09-20-1914,2019-09-20,Luke Beamish,Play,119.0,15.0,Erie Otters,Even,Direct,Lead,0,Forward
1770,2019-09-20-1917,2019-09-20,Phil Caron,Play,4,39,Sudbury Wolves,Even,Direct,Trail,4,Forward
1771,2019-09-20-1917,2019-09-20,Phil Caron,Play,20.0,24.0,Sudbury Wolves,Even,Direct,Trail,4,Forward
1772,2019-09-20-1918,2019-09-20,Quinton Byfield,Incomplete Play,20,11,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1773,2019-09-20-1918,2019-09-20,Quinton Byfield,Incomplete Play,49.0,34.0,Sudbury Wolves,Even,Indirect,Trail,1,Forward
1774,2019-09-21-2,2019-09-21,Zachary Roy,Play,21,45,Hamilton Bulldogs,Even,Indirect,Tied,0,Back
1775,2019-09-21-2,2019-09-21,Zachary Roy,Play,14.0,76.0,Hamilton Bulldogs,Even,Indirect,Tied,0,Back
1776,2019-09-21-3,2019-09-21,Nathan Staios,Play,21,82,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1777,2019-09-21-3,2019-09-21,Nathan Staios,Play,43.0,83.0,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1778,2019-09-21-4,2019-09-21,Arthur Kaliyev,Incomplete Play,39,59,Hamilton Bulldogs,Even,Direct,Tied,2,Forward
1779,2019-09-21-4,2019-09-21,Arthur Kaliyev,Incomplete Play,92.0,11.0,Hamilton Bulldogs,Even,Direct,Tied,2,Forward
1780,2019-09-21-6,2019-09-21,Aidan Campbell,Play,6,47,Erie Otters,Even,Indirect,Tied,0,Neutral
1781,2019-09-21-6,2019-09-21,Aidan Campbell,Play,6.0,47.0,Erie Otters,Even,Indirect,Tied,0,Neutral
1782,2019-09-21-8,2019-09-21,Jamie Drysdale,Play,12,22,Erie Otters,Even,Indirect,Tied,2,Forward
1783,2019-09-21-8,2019-09-21,Jamie Drysdale,Play,18.0,80.0,Erie Otters,Even,Indirect,Tied,2,Forward
1784,2019-09-21-9,2019-09-21,Brendan Hoffmann,Play,18,80,Erie Otters,Even,Indirect,Tied,2,Forward
1785,2019-09-21-9,2019-09-21,Brendan Hoffmann,Play,54.0,79.0,Erie Otters,Even,Indirect,Tied,2,Forward
1786,2019-09-21-14,2019-09-21,Jamie Drysdale,Play,3,41,Erie Otters,Even,Direct,Tied,1,Neutral
1787,2019-09-21-14,2019-09-21,Jamie Drysdale,Play,7.0,70.0,Erie Otters,Even,Direct,Tied,1,Neutral
1788,2019-09-21-15,2019-09-21,Kurtis Henry,Play,7,70,Erie Otters,Even,Direct,Tied,1,Forward
1789,2019-09-21-15,2019-09-21,Kurtis Henry,Play,47.0,81.0,Erie Otters,Even,Direct,Tied,1,Forward
1790,2019-09-21-16,2019-09-21,Brendan Hoffmann,Play,47,81,Erie Otters,Even,Direct,Tied,2,Forward
1791,2019-09-21-16,2019-09-21,Brendan Hoffmann,Play,55.0,59.0,Erie Otters,Even,Direct,Tied,2,Forward
1792,2019-09-21-18,2019-09-21,Brendan Hoffmann,Play,66,62,Erie Otters,Even,Direct,Tied,0,Neutral
1793,2019-09-21-18,2019-09-21,Brendan Hoffmann,Play,69.0,72.0,Erie Otters,Even,Direct,Tied,0,Neutral
1794,2019-09-21-22,2019-09-21,Payton Vescio,Play,59,77,Hamilton Bulldogs,Even,Direct,Tied,0,Neutral
1795,2019-09-21-22,2019-09-21,Payton Vescio,Play,55.0,45.0,Hamilton Bulldogs,Even,Direct,Tied,0,Neutral
1796,2019-09-21-23,2019-09-21,Cameron Supryka,Play,62,26,Hamilton Bulldogs,Even,Direct,Tied,2,Back
1797,2019-09-21-23,2019-09-21,Cameron Supryka,Play,48.0,60.0,Hamilton Bulldogs,Even,Direct,Tied,2,Back
1798,2019-09-21-24,2019-09-21,Payton Vescio,Play,67,63,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1799,2019-09-21-24,2019-09-21,Payton Vescio,Play,117.0,83.0,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1800,2019-09-21-32,2019-09-21,Chad Yetman,Play,190,9,Erie Otters,Even,Indirect,Tied,9,Back
1801,2019-09-21-32,2019-09-21,Chad Yetman,Play,137.0,4.0,Erie Otters,Even,Indirect,Tied,9,Back
1802,2019-09-21-35,2019-09-21,Jacob Golden,Incomplete Play,130,72,Erie Otters,Even,Direct,Tied,0,Forward
1803,2019-09-21-35,2019-09-21,Jacob Golden,Incomplete Play,157.0,81.0,Erie Otters,Even,Direct,Tied,0,Forward
1804,2019-09-21-37,2019-09-21,Bradey Johnson,Play,76,16,Hamilton Bulldogs,Even,Direct,Tied,1,Forward
1805,2019-09-21-37,2019-09-21,Bradey Johnson,Play,87.0,28.0,Hamilton Bulldogs,Even,Direct,Tied,1,Forward
1806,2019-09-21-42,2019-09-21,Chad Yetman,Play,13,55,Erie Otters,Even,Direct,Tied,1,Forward
1807,2019-09-21-42,2019-09-21,Chad Yetman,Play,29.0,46.0,Erie Otters,Even,Direct,Tied,1,Forward
1808,2019-09-21-43,2019-09-21,Jack Duff,Play,45,43,Erie Otters,Even,Direct,Tied,2,Forward
1809,2019-09-21-43,2019-09-21,Jack Duff,Play,68.0,52.0,Erie Otters,Even,Direct,Tied,2,Forward
1810,2019-09-21-46,2019-09-21,Zachary Roy,Play,4,40,Hamilton Bulldogs,Even,Indirect,Tied,0,Neutral
1811,2019-09-21-46,2019-09-21,Zachary Roy,Play,4.0,40.0,Hamilton Bulldogs,Even,Indirect,Tied,0,Neutral
1812,2019-09-21-47,2019-09-21,Jake Gravelle,Play,64,35,Hamilton Bulldogs,Even,Direct,Tied,7,Forward
1813,2019-09-21-47,2019-09-21,Jake Gravelle,Play,119.0,4.0,Hamilton Bulldogs,Even,Direct,Tied,7,Forward
1814,2019-09-21-49,2019-09-21,George Diaco,Play,157,5,Hamilton Bulldogs,Even,Direct,Tied,1,Neutral
1815,2019-09-21-49,2019-09-21,George Diaco,Play,161.0,50.0,Hamilton Bulldogs,Even,Direct,Tied,1,Neutral
1816,2019-09-21-52,2019-09-21,Lawson Sherk,Incomplete Play,186,61,Hamilton Bulldogs,Even,Direct,Tied,0,Forward
1817,2019-09-21-52,2019-09-21,Lawson Sherk,Incomplete Play,195.0,40.0,Hamilton Bulldogs,Even,Direct,Tied,0,Forward
1818,2019-09-21-54,2019-09-21,Luke Beamish,Play,7,13,Erie Otters,Even,Direct,Tied,0,Forward
1819,2019-09-21-54,2019-09-21,Luke Beamish,Play,36.0,9.0,Erie Otters,Even,Direct,Tied,0,Forward
1820,2019-09-21-56,2019-09-21,Hayden Fowler,Play,129,8,Erie Otters,Even,Direct,Tied,0,Forward
1821,2019-09-21-56,2019-09-21,Hayden Fowler,Play,136.0,0.0,Erie Otters,Even,Direct,Tied,0,Forward
1822,2019-09-21-60,2019-09-21,Luke Beamish,Play,101,10,Erie Otters,Even,Indirect,Tied,0,Forward
1823,2019-09-21-60,2019-09-21,Luke Beamish,Play,111.0,2.0,Erie Otters,Even,Indirect,Tied,0,Forward
1824,2019-09-21-62,2019-09-21,Brendan Sellan,Incomplete Play,124,1,Erie Otters,Even,Direct,Tied,0,Forward
1825,2019-09-21-62,2019-09-21,Brendan Sellan,Incomplete Play,130.0,9.0,Erie Otters,Even,Direct,Tied,0,Forward
1826,2019-09-21-67,2019-09-21,Aidan Campbell,Play,12,32,Erie Otters,Even,Direct,Tied,0,Neutral
1827,2019-09-21-67,2019-09-21,Aidan Campbell,Play,15.0,27.0,Erie Otters,Even,Direct,Tied,0,Neutral
1828,2019-09-21-68,2019-09-21,Luke Beamish,Play,4,54,Erie Otters,Even,Direct,Tied,3,Forward
1829,2019-09-21-68,2019-09-21,Luke Beamish,Play,16.0,79.0,Erie Otters,Even,Direct,Tied,3,Forward
1830,2019-09-21-69,2019-09-21,Brendan Sellan,Play,16,79,Erie Otters,Even,Direct,Tied,1,Forward
1831,2019-09-21-69,2019-09-21,Brendan Sellan,Play,32.0,77.0,Erie Otters,Even,Direct,Tied,1,Forward
1832,2019-09-21-70,2019-09-21,Connor Lockhart,Incomplete Play,67,77,Erie Otters,Even,Direct,Tied,2,Forward
1833,2019-09-21-70,2019-09-21,Connor Lockhart,Incomplete Play,77.0,53.0,Erie Otters,Even,Direct,Tied,2,Forward
1834,2019-09-21-78,2019-09-21,Hayden Fowler,Incomplete Play,138,2,Erie Otters,Even,Direct,Tied,4,Neutral
1835,2019-09-21-78,2019-09-21,Hayden Fowler,Incomplete Play,138.0,19.0,Erie Otters,Even,Direct,Tied,4,Neutral
1836,2019-09-21-80,2019-09-21,Hayden Fowler,Play,140,2,Erie Otters,Even,Direct,Tied,1,Back
1837,2019-09-21-80,2019-09-21,Hayden Fowler,Play,128.0,31.0,Erie Otters,Even,Direct,Tied,1,Back
1838,2019-09-21-82,2019-09-21,Kurtis Henry,Play,102,18,Erie Otters,Even,Direct,Tied,0,Back
1839,2019-09-21-82,2019-09-21,Kurtis Henry,Play,89.0,61.0,Erie Otters,Even,Direct,Tied,0,Back
1840,2019-09-21-83,2019-09-21,Jamie Drysdale,Play,34,69,Erie Otters,Even,Direct,Tied,5,Forward
1841,2019-09-21-83,2019-09-21,Jamie Drysdale,Play,85.0,77.0,Erie Otters,Even,Direct,Tied,5,Forward
1842,2019-09-21-84,2019-09-21,Connor Lockhart,Play,71,62,Erie Otters,Even,Direct,Tied,2,Back
1843,2019-09-21-84,2019-09-21,Connor Lockhart,Play,54.0,22.0,Erie Otters,Even,Direct,Tied,2,Back
1844,2019-09-21-85,2019-09-21,Kurtis Henry,Play,85,13,Erie Otters,Even,Direct,Tied,2,Forward
1845,2019-09-21-85,2019-09-21,Kurtis Henry,Play,112.0,1.0,Erie Otters,Even,Direct,Tied,2,Forward
1846,2019-09-21-91,2019-09-21,Zachary Roy,Incomplete Play,3,47,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1847,2019-09-21-91,2019-09-21,Zachary Roy,Incomplete Play,18.0,7.0,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1848,2019-09-21-93,2019-09-21,Elias Cohen,Incomplete Play,193,58,Erie Otters,Even,Direct,Tied,1,Back
1849,2019-09-21-93,2019-09-21,Elias Cohen,Incomplete Play,182.0,48.0,Erie Otters,Even,Direct,Tied,1,Back
1850,2019-09-21-95,2019-09-21,Mark Duarte,Play,56,81,Hamilton Bulldogs,Even,Direct,Tied,3,Forward
1851,2019-09-21-95,2019-09-21,Mark Duarte,Play,80.0,35.0,Hamilton Bulldogs,Even,Direct,Tied,3,Forward
1852,2019-09-21-97,2019-09-21,Mark Duarte,Incomplete Play,115,56,Hamilton Bulldogs,Even,Direct,Tied,0,Forward
1853,2019-09-21-97,2019-09-21,Mark Duarte,Incomplete Play,125.0,36.0,Hamilton Bulldogs,Even,Direct,Tied,0,Forward
1854,2019-09-21-99,2019-09-21,Navrin Mutter,Play,107,69,Hamilton Bulldogs,Even,Direct,Tied,1,Back
1855,2019-09-21-99,2019-09-21,Navrin Mutter,Play,65.0,70.0,Hamilton Bulldogs,Even,Direct,Tied,1,Back
1856,2019-09-21-100,2019-09-21,Nathan Staios,Play,42,55,Hamilton Bulldogs,Even,Direct,Tied,3,Forward
1857,2019-09-21-100,2019-09-21,Nathan Staios,Play,84.0,80.0,Hamilton Bulldogs,Even,Direct,Tied,3,Forward
1858,2019-09-21-101,2019-09-21,Mark Duarte,Play,15,72,Hamilton Bulldogs,Even,Indirect,Tied,5,Back
1859,2019-09-21-101,2019-09-21,Mark Duarte,Play,5.0,26.0,Hamilton Bulldogs,Even,Indirect,Tied,5,Back
1860,2019-09-21-102,2019-09-21,Kade Landry,Play,5,26,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1861,2019-09-21-102,2019-09-21,Kade Landry,Play,94.0,4.0,Hamilton Bulldogs,Even,Indirect,Tied,2,Forward
1862,2019-09-21-103,2019-09-21,Navrin Mutter,Incomplete Play,88,2,Hamilton Bulldogs,Even,Indirect,Tied,3,Forward
1863,2019-09-21-103,2019-09-21,Navrin Mutter,Incomplete Play,116.0,3.0,Hamilton Bulldogs,Even,Indirect,Tied,3,Forward
1864,2019-09-21-105,2019-09-21,Daniel D'Amato,Play,78,38,Erie Otters,Even,Direct,Tied,2,Neutral
1865,2019-09-21-105,2019-09-21,Daniel D'Amato,Play,81.0,26.0,Erie Otters,Even,Direct,Tied,2,Neutral
1866,2019-09-21-110,2019-09-21,Jacob Golden,Play,16,48,Erie Otters,Even,Direct,Tied,4,Forward
1867,2019-09-21-110,2019-09-21,Jacob Golden,Play,86.0,24.0,Erie Otters,Even,Direct,Tied,4,Forward
1868,2019-09-21-111,2019-09-21,Austen Swankler,Incomplete Play,62,56,Erie Otters,Even,Direct,Tied,5,Forward
1869,2019-09-21-111,2019-09-21,Austen Swankler,Incomplete Play,105.0,81.0,Erie Otters,Even,Direct,Tied,5,Forward
1870,2019-09-21-113,2019-09-21,Cameron Supryka,Play,58,8,Hamilton Bulldogs,Even,Indirect,Tied,1,Forward
1871,2019-09-21-113,2019-09-21,Cameron Supryka,Play,98.0,4.0,Hamilton Bulldogs,Even,Indirect,Tied,1,Forward
